实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
DAEDONG CREDIT BANK,组织,US-NON-PROLIF,制裁,别名: TAEDONG CREDIT BANK; DAE-DONG CREDIT BANK,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16085,us_ofac_sdn,2026-06-19
Vyacheslav SALYGA,个人,US-TERR,制裁,,ua,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49626,us_ofac_sdn,2026-06-19
POLA HARITA,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41041,us_ofac_sdn,2026-06-19
Piao Wang,个人,US-NON-PROLIF,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54156,us_ofac_sdn,2026-06-19
LOS POCHOS DRUG TRAFFICKING ORGANIZATION,组织,US-NARCO,制裁,,mx; gt,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26785,us_ofac_sdn,2026-06-19
JSC All Russian Research Institute of Radio Engineering,组织,US-RUSHAR,制裁,别名: Joint Stock Company Vserossiysky Institute for Scientific Research Radiotekhniki,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37520,us_ofac_sdn,2026-06-19
VITAL SILUET CENTRO DE ESTETICA,组织,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11843,us_ofac_sdn,2026-06-19
Акционерное Общество 103 Арсенал,组织,US-RUSHAR,制裁,别名: JSC 103 Armored Repair Plant; АО 103 БТРЗ; 103 Bronetankovy Remontny Zavod PAO,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=43264,us_ofac_sdn,2026-06-19
Musab Abu Grein,个人,US-LIBYA,制裁,别名: Mus'ab Abu-Qurayn,ly,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24310,us_ofac_sdn,2026-06-19
Sadegh AHMADZADEGAN,个人,US-CYB,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22946,us_ofac_sdn,2026-06-19
Gaston IYAMUREMYE,个人,US-DRC,制裁,别名: Byiringiro Victor RUMULI; RUMULI; Victor RUMURI,cd,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12326,us_ofac_sdn,2026-06-19
NARDIS,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25261,us_ofac_sdn,2026-06-19
GALENIT INVEST AD,组织,US-GLOMAG,制裁,,bg,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32036,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY GULFWIND,组织,US-RUSHAR,制裁,别名: Halfwind Limited Liability Company; Limited Liability Company Galfvind,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47611,us_ofac_sdn,2026-06-19
Kurdos III,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56553,us_ofac_sdn,2026-06-19
Василий Сергеевич Осьмаков,个人,US-RUSHAR,制裁,别名: Vasily Sergeyevich Osmakov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44229,us_ofac_sdn,2026-06-19
Public Joint Stock Company Yakovlev,组织,US-RUSHAR,制裁,别名: Korporatsiya Irkut PAO; Irkut Corp PJSC; NP Korporatsiya Irkut PAO,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35901,us_ofac_sdn,2026-06-19
ocean capital administration gmbh,组织,US-IRAN,制裁,,de,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25453,us_ofac_sdn,2026-06-19
Beirut Gem SAL,组织,US-TERR,制裁,别名: Beirut GM SAL,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28165,us_ofac_sdn,2026-06-19
Iran-Venezuela Bi-National Bank,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25648,us_ofac_sdn,2026-06-19
Maxim Dmitrievich Kondratenko,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35760,us_ofac_sdn,2026-06-19
Владимир Михайлович Аркадьев,个人,US-BRUS,制裁,别名: Uladzimir Mihaylavych Arkadzyeu; Уладзімір Міхайлавіч Аркадзьеў,by; ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50218,us_ofac_sdn,2026-06-19
GEA OOO,组织,US-RUSHAR,制裁,别名: OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU GEA; Limited Liability Company Gea; ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГЭА,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=45715,us_ofac_sdn,2026-06-19
Adisa,船只,US-TERR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=39692,us_ofac_sdn,2026-06-19
Muhammad Dandi Adhiguna,个人,US-TERR,制裁,别名: Dandi Muhammad Adhiguna; Dandi Adhiguna Lesmana,tr; id,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37180,us_ofac_sdn,2026-06-19
Miletus Line Ltd,组织,US-TERR,制裁,,sc,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52813,us_ofac_sdn,2026-06-19
ALISSA,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52310,us_ofac_sdn,2026-06-19
AEROCARIBBEAN AIRLINES,组织,US-CUBA,制裁,别名: AERO-CARIBBEAN,cu,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36,us_ofac_sdn,2026-06-19
Baikal Electronics JSC,组织,US-RUSHAR,制裁,别名: JSC Baykal Elektroniks,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=39178,us_ofac_sdn,2026-06-19
AKTSIONERNOE OBSHCHESTVO BASHVZRYVTEKHNOLOGII,组织,US-RUSHAR,制裁,别名: BashVzryvTechnologii JSC,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44969,us_ofac_sdn,2026-06-19
رستم شهماری قوجه بیکلو,个人,US-NON-PROLIF,制裁,别名: Rostam Shahmari Ghojehbiklo,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48248,us_ofac_sdn,2026-06-19
JAYSH AL-ADL,组织,US-TERR,制裁,别名: Jaish al-Adl; JUNDOLLAH; JONDALLAH,af; ir; pk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12299,us_ofac_sdn,2026-06-19
RAD D.O.O.,组织,US-GLOMAG,制裁,,xk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=33992,us_ofac_sdn,2026-06-19
Ascalon,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37060,us_ofac_sdn,2026-06-19
Blue Airways,组织,US-IRAN,制裁,别名: Blue Sky SZE,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24395,us_ofac_sdn,2026-06-19
Kassem Hejeij,个人,US-TERR,制裁,别名: Qasim Hajij; Qasim Muhammad Hujayj,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18224,us_ofac_sdn,2026-06-19
Bogdan Shablya,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51651,us_ofac_sdn,2026-06-19
"RODRIGUEZ LOPEZ, S.A. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21116,us_ofac_sdn,2026-06-19
Everwin Shipmanagement PTE. Ltd.,组织,US-IRAN,制裁,,sg,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37936,us_ofac_sdn,2026-06-19
MIGHTY DIVINE PERSONNEL CONSULTANTS LIMITED,组织,US-TCO,制裁,,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55973,us_ofac_sdn,2026-06-19
GHADIR PISHRO ELECTRICITY GENERATION,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25939,us_ofac_sdn,2026-06-19
Meghdad Amini,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24533,us_ofac_sdn,2026-06-19
Gemini S.A.S.U.,组织,US-GLOMAG,制裁,,cd,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34060,us_ofac_sdn,2026-06-19
Juan Carlos HIDALGO PANDARES,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50145,us_ofac_sdn,2026-06-19
Saint-Petersburg International Banking Conference LLC,组织,US-RUSHAR,制裁,别名: Limited Liability Company Saint-Petersburg International Banking Conference; PSB Avtofaktoring; Общество с ограниченной ответственностью Санкт-Петербургская Международная банковская конференция,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34676,us_ofac_sdn,2026-06-19
MU DU BONG,船只,US-NK,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17092,us_ofac_sdn,2026-06-19
Limited Liability Company Pumping Company Kron,组织,US-RUSHAR,制裁,别名: Nasosnaya Kompaniya Kron,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47500,us_ofac_sdn,2026-06-19
Akram AL-AJOURI,个人,US-TERR,制裁,别名: Akram al-'Ajuri; Abu Muhammad al-'Ajuri; Akram Muhammad Salih AL-AJURI,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46188,us_ofac_sdn,2026-06-19
Joint Stock Company Institute of Electronic Control Computers Named After I.S. Bruk,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=38165,us_ofac_sdn,2026-06-19
ELEKTRORADIOKOMPONENTY SEVERO ZAPAD,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49785,us_ofac_sdn,2026-06-19
Arutyun Okroevich Okroyan,个人,US-RUSHAR,制裁,,ru; pl,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=45053,us_ofac_sdn,2026-06-19
香港恆邦微電子有限公司,组织,US-RUSHAR,制裁,,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48781,us_ofac_sdn,2026-06-19
TIFANI,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54990,us_ofac_sdn,2026-06-19
BINGO INTERNACIONAL E.U.,组织,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11879,us_ofac_sdn,2026-06-19
Vahid Falahatkari,个人,US-IRAN,制裁,别名: Vahid Falahat Kari,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57147,us_ofac_sdn,2026-06-19
北京兴华恒成科技发展有限公司,组织,US-RUSHAR,制裁,别名: Xingtac; Xinghua Co. Ltd.; Xinghuatech Co. Ltd.,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=43195,us_ofac_sdn,2026-06-19
INMOBILIARIA LA PROVINCIA S.A. DE C.V.,组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9973,us_ofac_sdn,2026-06-19
INSTITUTO NACIONAL DE LOS ESPACIOS ACUATICOS E INSULARES,组织,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29506,us_ofac_sdn,2026-06-19
Василий Васильевич Сысоев,个人,US-BRUS,制裁,,by,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=33023,us_ofac_sdn,2026-06-19
Porthos MARIN GONZALEZ,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48070,us_ofac_sdn,2026-06-19
Ho Nam RI,个人,US-NK,制裁,别名: Ho-nam RI,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23009,us_ofac_sdn,2026-06-19
CABANAS LA LOMA,组织,US-NARCO,制裁,别名: CABANAS LAS FLORES,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18369,us_ofac_sdn,2026-06-19
Aleksei Dmitrievich Gnedovskii,个人,US-RUSHAR,制裁,别名: Alexey Gnedovskiy; Aleksei Dmitrievich Gnedovski,ru; cy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40784,us_ofac_sdn,2026-06-19
Marta Julia LORENZANA CORDON,个人,US-NARCO,制裁,,gt,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=13456,us_ofac_sdn,2026-06-19
Proxima,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51747,us_ofac_sdn,2026-06-19
Dar Al Salam For Travel & Tourism,组织,US-TERR,制裁,别名: دار السلام للسياحة و السفر; Dar Al Salam for Travel and Tourism,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34439,us_ofac_sdn,2026-06-19
GMCS MANAGEMENT Limited liability company,组织,US-RUSHAR,制裁,别名: GMCS Management LLC; gmcs management ltd; gmcs management limited,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34745,us_ofac_sdn,2026-06-19
AKTSIONERNOE OBSHCHESTVO ACHIMGAZ,组织,US-RUSHAR,制裁,别名: AO Achimgaz,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51554,us_ofac_sdn,2026-06-19
Manex ZUBIAGA BRAVO,个人,US-TERR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7217,us_ofac_sdn,2026-06-19
TC SHIPPING COMPANY LIMITED,组织,US-IRAN,制裁,,cy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15132,us_ofac_sdn,2026-06-19
Paul Daby Jr.,个人,US-NARCO,制裁,别名: Paul Daby Ramsuchit,gy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54015,us_ofac_sdn,2026-06-19
Islamic Revolutionary Guard Corps Research and Self-Sufficiency Jehad Organization,组织,US-NON-PROLIF,制裁,别名: Islamic Revolutionary Guard Corps Research and Self-Sufficiency Jihad Organization; Islamic Revolutionary Guard Corps Self-Sufficiency Jehad Organization,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22693,us_ofac_sdn,2026-06-19
TGR Partners,组织,US-RUSHAR,制裁,,tr; ru; lv; ua; sg; gb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52077,us_ofac_sdn,2026-06-19
Elfo Energy Holding Limited,组织,US-IRAN,制裁,,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=30146,us_ofac_sdn,2026-06-19
KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION,组织,US-NON-PROLIF,制裁,别名: CHOSUN YUNHA MACHINERY JOINT OPERATION COMPANY; KOREA RYENHA MACHINERY J/V CORPORATION; RYONHA MACHINERY JOINT VENTURE CORPORATION,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9527,us_ofac_sdn,2026-06-19
POLA SOFIA,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41089,us_ofac_sdn,2026-06-19
IRIS,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54889,us_ofac_sdn,2026-06-19
White Whale,船只,US-TERR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54020,us_ofac_sdn,2026-06-19
Knokke Heist Support Corporation Management,组织,US-RUSHAR,制裁,,be,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46791,us_ofac_sdn,2026-06-19
STAR MM,船只,US-TERR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55385,us_ofac_sdn,2026-06-19
Speech Technology Center Limited,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49935,us_ofac_sdn,2026-06-19
Ahmed Watban Ibrahim Hasan AL-TIKRITI,个人,US-IRAQ,制裁,别名: 'Imad 'Udi MUHAWDAR; Ahmad Watban Ibrahim Hasan AL-TIKRITI,ye; sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10374,us_ofac_sdn,2026-06-19
JOINT STOCK INVESTMENT COMMERCIAL BANK ENISEISK UNITED BANK,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51819,us_ofac_sdn,2026-06-19
Abd al-Muhsin Zabin Mutib Naif al-Mutayri,个人,US-TERR,制裁,别名: 'Abd al-Muhsin Zabin Naif al-Mutayri; Abdulmohsen Zeben Mutaab al-Mutairi; 'Abd al-Muhsin al-Mutayyri,kw,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=19809,us_ofac_sdn,2026-06-19
MONIQUE,船只,US-VEN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56592,us_ofac_sdn,2026-06-19
marine information technology development company,组织,US-IRAN,制裁,别名: marine information technology development corporation; mitdco; marine technology and information technology development,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25477,us_ofac_sdn,2026-06-19
Yona Star International,组织,US-SYR-REL,制裁,别名: Yona Star Trading International Co. Ltd.; Yona Star Company; Yona Star Shipping,ae; sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=20219,us_ofac_sdn,2026-06-19
MARWA INVESTMENTS LIMITED,组织,US-GLOMAG,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52096,us_ofac_sdn,2026-06-19
Hayri TAHIRBEYOGLU,个人,US-RUSHAR,制裁,,tr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50194,us_ofac_sdn,2026-06-19
Luna Luster,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57678,us_ofac_sdn,2026-06-19
Carlos VERA CALVA,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11954,us_ofac_sdn,2026-06-19
TAS Technology Company Limited,组织,US-IRAN,制裁,"别名: TAS Technology Co., Limited",hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49857,us_ofac_sdn,2026-06-19
"Hebei Crovell Biotech Co., LTD.",组织,US-NARCO,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=45381,us_ofac_sdn,2026-06-19
AKTSIONERNOE OBSHCHESTVO OPYTNOE KONSTRUKTORSKOE BYURO EKSITON,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49777,us_ofac_sdn,2026-06-19
RG IMMOPROJEKT GMBH & CO. KG,组织,US-GLOMAG,制裁,别名: RG IMMOPROJEKT GMBH and CO. KG,de,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44242,us_ofac_sdn,2026-06-19
Fanavaran Petrochemical Company,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34103,us_ofac_sdn,2026-06-19
Song Il Choe,个人,US-NON-PROLIF,制裁,,vn; kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18557,us_ofac_sdn,2026-06-19
"INMOBILIARIA MULTI-TIENDAS, S.A.",组织,US-NARCO,制裁,,pa,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=19188,us_ofac_sdn,2026-06-19
Land Metics SARL,组织,US-TERR,制裁,别名: Landmatics SARL; Landmatics LLC,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34485,us_ofac_sdn,2026-06-19
PRINCE REAL ESTATE DECORATION ENGINEERING CO. LTD.,组织,US-TCO,制裁,,kh,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55866,us_ofac_sdn,2026-06-19
Viktor Bakaev,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46611,us_ofac_sdn,2026-06-19
AERO CONTINENTE E.I.R.L.,组织,US-NARCO,制裁,,pe,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11422,us_ofac_sdn,2026-06-19
Елена Николаевна ИВАНОВА,个人,US-CYB,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29886,us_ofac_sdn,2026-06-19
بنك اليمن الدولي,组织,US-TERR,制裁,别名: Yemen International Bank,ye,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=53974,us_ofac_sdn,2026-06-19
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU NPK AEROKON,组织,US-RUSHAR,制裁,别名: OOO NPK Aerokon; OOO НПК АЭРОКОН,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46437,us_ofac_sdn,2026-06-19
VANI,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54837,us_ofac_sdn,2026-06-19
Joint Stock Company Research and Production Center NII Microdevices,组织,US-RUSHAR,制裁,别名: Aktsionernoe Obshchestvo Nauchno Proizvodstvennyi Tsentr Nii Mikropriborov; JSC NPTS NIIMP; AO NPTS NIIMP,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50002,us_ofac_sdn,2026-06-19
Golden Stars Kiymetli Madenler Tekstil Sanayi Ticaret Limited Sirketi,组织,US-IRAN,制裁,别名: Demir Sarrafiye,tr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49703,us_ofac_sdn,2026-06-19
Evgeny Igorevich Shuvalov,个人,US-RUSHAR,制裁,别名: Evgeni Igorevich Shuvalov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35322,us_ofac_sdn,2026-06-19
Mohammad KHALILZADEH,个人,US-IRAN,制裁,别名: Mohammed Khalil Zadeh,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29815,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY ECHELON INNOVATIONS,组织,US-RUSHAR,制裁,别名: Eshelon Innovatsii; LLC Echelon Innovations,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48051,us_ofac_sdn,2026-06-19
AKTSIONERNOE OBSHCHESTVO PETROVSKII ELEKTROMEKHANICHESKII ZAVOD MOLOT,组织,US-RUSHAR,制裁,别名: Petrovsky Electromechanical Zavod Molot; AO PEMZ MOLOT,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35865,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY TSENTRALNYY DEPOZITARIY FONDOV,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52183,us_ofac_sdn,2026-06-19
DISTRIBUIDORA GERMAY S.A. DE C.V.,组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=13362,us_ofac_sdn,2026-06-19
Pro-Gain Group Corporation,组织,US-NK,制裁,,ws; tw,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23824,us_ofac_sdn,2026-06-19
Abu Sulayman al-Adani,个人,US-TERR,制裁,别名: Nashwan al-Adani Abu-Sulayman; Muhsin Ahmad Salah Muthanna; Mohsen Ahmed Saleh Muthana,ye; jo,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23052,us_ofac_sdn,2026-06-19
Mars Investment L.L.C,组织,US-TERR,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56379,us_ofac_sdn,2026-06-19
Mubarakh Muganga,个人,US-DRC,制裁,,rw,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56863,us_ofac_sdn,2026-06-19
Obshchestvo S Ogranichennoi Otvetstvennostiu Mezhdunarodnye Transportnye Uslugi,组织,US-RUSHAR,制裁,别名: Limited Liability Company International Transportation Services,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=43123,us_ofac_sdn,2026-06-19
Sias Investment Pvt Ltd,组织,US-TERR,制裁,别名: SIAS Trading,mv,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44453,us_ofac_sdn,2026-06-19
Laureano Facundo Ortega Murillo,个人,US-NICARAGUA,制裁,别名: Laureano Ortega,ni,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26554,us_ofac_sdn,2026-06-19
Salomon TOKOLONGA,个人,US-DRC,制裁,别名: Salomon Tokolonga Bendet,cd,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44562,us_ofac_sdn,2026-06-19
Dimitris CAMBIS,个人,US-IRAN,制裁,别名: Dimitrios Alexandros KAMPIS,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15719,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY KRYAZH INVEST,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47841,us_ofac_sdn,2026-06-19
SIMA GENERAL TRADING CO FZE,组织,US-IRAN,制裁,别名: SIMA GENERAL TRADING & INDUSTRIALS FOR BUILDING MATERIAL CO FZE,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15694,us_ofac_sdn,2026-06-19
NP DIKSON,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37064,us_ofac_sdn,2026-06-19
Noel SALGUEIRO NEVAREZ,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=13151,us_ofac_sdn,2026-06-19
"Mehdiyev Trading Co., Limited",组织,US-TERR,制裁,,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56382,us_ofac_sdn,2026-06-19
